id;arabicVocalized;arabicUnvocalized;transliteration;german;categoryId;category;partOfSpeech;gender;pluralVocalized;pluralUnvocalized;root;usageNote;hint;frequencyBand;cefrLevel;difficulty;stage;tags;status;lemmaVocalized;lemmaUnvocalized;pattern;wordFamily;collocations;register;activeUse;translationNote
verb_eat;أَكَلَ;أكل;akala;er aß;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;أَكَلَ;أكل;;;;neutral;true;
verb_drink;شَرِبَ;شرب;šariba;er trank;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;شَرِبَ;شرب;;;;neutral;true;
verb_open;فَتَحَ;فتح;fataḥa;er öffnete;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;فَتَحَ;فتح;;;;neutral;true;
verb_close;أَغْلَقَ;أغلق;aghlaqa;er schloss;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;أَغْلَقَ;أغلق;;;;neutral;true;
verb_sit;جَلَسَ;جلس;jalasa;er saß;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;جَلَسَ;جلس;;;;neutral;true;
verb_stand;وَقَفَ;وقف;waqafa;er stand;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;وَقَفَ;وقف;;;;neutral;true;
verb_sleep;نَامَ;نام;nāma;er schlief;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;نَامَ;نام;;;;neutral;true;
verb_wake;اِسْتَيْقَظَ;استيقظ;istayqaẓa;er wachte auf;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;اِسْتَيْقَظَ;استيقظ;;;;neutral;true;
verb_work;عَمِلَ;عمل;ʿamila;er arbeitete;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;عَمِلَ;عمل;;;;neutral;true;
verb_study;دَرَسَ;درس;darasa;er lernte / studierte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;دَرَسَ;درس;;;;neutral;true;
verb_speak;تَكَلَّمَ;تكلم;takallama;er sprach;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;تَكَلَّمَ;تكلم;;;;neutral;true;
verb_listen;اِسْتَمَعَ;استمع;istamaʿa;er hörte zu;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;اِسْتَمَعَ;استمع;;;;neutral;true;
verb_understand;فَهِمَ;فهم;fahima;er verstand;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;فَهِمَ;فهم;;;;neutral;true;
verb_know;عَرَفَ;عرف;ʿarafa;er wusste / kannte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;عَرَفَ;عرف;;;;neutral;true;
verb_want;أَرَادَ;أراد;arāda;er wollte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;أَرَادَ;أراد;;;;neutral;true;
verb_need;اِحْتَاجَ;احتاج;iḥtāja;er brauchte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;اِحْتَاجَ;احتاج;;;;neutral;true;
verb_love;أَحَبَّ;أحب;aḥabba;er liebte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;أَحَبَّ;أحب;;;;neutral;true;
verb_live;سَكَنَ;سكن;sakana;er wohnte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;سَكَنَ;سكن;;;;neutral;true;
verb_buy;اِشْتَرَى;اشترى;ištarā;er kaufte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;اِشْتَرَى;اشترى;;;;neutral;true;
verb_sell;بَاعَ;باع;bāʿa;er verkaufte;verbs;Grundverben;verb;;;;;;;common;A2;3;3;verbs|fusha|a2;draft;بَاعَ;باع;;;;neutral;true;
place_city;مَدِينَةٌ;مدينة;madīnatun;Stadt;places;Orte & Unterwegs;noun;feminine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَدِينَةٌ;مدينة;;;;neutral;true;
place_village;قَرْيَةٌ;قرية;qaryatun;Dorf;places;Orte & Unterwegs;noun;feminine;;;;;;common;A2;3;3;places|fusha|a2;draft;قَرْيَةٌ;قرية;;;;neutral;true;
place_airport;مَطَارٌ;مطار;maṭārun;Flughafen;places;Orte & Unterwegs;noun;masculine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَطَارٌ;مطار;;;;neutral;true;
place_station;مَحَطَّةٌ;محطة;maḥaṭṭatun;Bahnhof / Station;places;Orte & Unterwegs;noun;feminine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَحَطَّةٌ;محطة;;;;neutral;true;
place_hotel;فُنْدُقٌ;فندق;funduqun;Hotel;places;Orte & Unterwegs;noun;masculine;;;;;;common;A2;3;3;places|fusha|a2;draft;فُنْدُقٌ;فندق;;;;neutral;true;
place_restaurant;مَطْعَمٌ;مطعم;maṭʿamun;Restaurant;places;Orte & Unterwegs;noun;masculine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَطْعَمٌ;مطعم;;;;neutral;true;
place_hospital;مُسْتَشْفًى;مستشفى;mustašfan;Krankenhaus;places;Orte & Unterwegs;noun;masculine;;;;;;common;A2;3;3;places|fusha|a2;draft;مُسْتَشْفًى;مستشفى;;;;neutral;true;
place_library;مَكْتَبَةٌ;مكتبة;maktabatun;Bibliothek;places;Orte & Unterwegs;noun;feminine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَكْتَبَةٌ;مكتبة;;;;neutral;true;
place_bank;مَصْرِفٌ;مصرف;maṣrifun;Bank;places;Orte & Unterwegs;noun;masculine;;;;;;common;A2;3;3;places|fusha|a2;draft;مَصْرِفٌ;مصرف;;;;neutral;true;
travel_car;سَيَّارَةٌ;سيارة;sayyāratun;Auto;travel;Reisen & Verkehr;noun;feminine;;;;;;common;A2;3;3;travel|fusha|a2;draft;سَيَّارَةٌ;سيارة;;;;neutral;true;
travel_train;قِطَارٌ;قطار;qiṭārun;Zug;travel;Reisen & Verkehr;noun;masculine;;;;;;common;A2;3;3;travel|fusha|a2;draft;قِطَارٌ;قطار;;;;neutral;true;
travel_ticket;تَذْكِرَةٌ;تذكرة;taḏkiratun;Fahrkarte / Ticket;travel;Reisen & Verkehr;noun;feminine;;;;;;common;A2;3;3;travel|fusha|a2;draft;تَذْكِرَةٌ;تذكرة;;;;neutral;true;
body_head;رَأْسٌ;رأس;raʾsun;Kopf;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;رَأْسٌ;رأس;;;;neutral;true;
body_eye;عَيْنٌ;عين;ʿaynun;Auge;health;Körper & Gesundheit;noun;feminine;;;;;;common;A2;3;3;health|fusha|a2;draft;عَيْنٌ;عين;;;;neutral;true;
body_ear;أُذُنٌ;أذن;uḏunun;Ohr;health;Körper & Gesundheit;noun;feminine;;;;;;common;A2;3;3;health|fusha|a2;draft;أُذُنٌ;أذن;;;;neutral;true;
body_hand;يَدٌ;يد;yadun;Hand;health;Körper & Gesundheit;noun;feminine;;;;;;common;A2;3;3;health|fusha|a2;draft;يَدٌ;يد;;;;neutral;true;
body_foot;قَدَمٌ;قدم;qadamun;Fuß;health;Körper & Gesundheit;noun;feminine;;;;;;common;A2;3;3;health|fusha|a2;draft;قَدَمٌ;قدم;;;;neutral;true;
body_heart;قَلْبٌ;قلب;qalbun;Herz;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;قَلْبٌ;قلب;;;;neutral;true;
health_doctor;طَبِيبٌ;طبيب;ṭabībun;Arzt;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;طَبِيبٌ;طبيب;;;;neutral;true;
health_medicine;دَوَاءٌ;دواء;dawāʾun;Medikament;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;دَوَاءٌ;دواء;;;;neutral;true;
health_pain;أَلَمٌ;ألم;alamun;Schmerz;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;أَلَمٌ;ألم;;;;neutral;true;
health_healthy;سَلِيمٌ;سليم;salīmun;gesund;health;Körper & Gesundheit;adjective;;;;;;;common;A2;3;3;health|fusha|a2;draft;سَلِيمٌ;سليم;;;;neutral;true;
health_sick;مَرِيضٌ;مريض;marīḍun;krank;health;Körper & Gesundheit;adjective;;;;;;;common;A2;3;3;health|fusha|a2;draft;مَرِيضٌ;مريض;;;;neutral;true;
health_appointment;مَوْعِدٌ;موعد;mawʿidun;Termin;health;Körper & Gesundheit;noun;masculine;;;;;;common;A2;3;3;health|fusha|a2;draft;مَوْعِدٌ;موعد;;;;neutral;true;
nature_sun;شَمْسٌ;شمس;šamsun;Sonne;nature;Natur & Wetter;noun;feminine;;;;;;common;A2;3;3;nature|fusha|a2;draft;شَمْسٌ;شمس;;;;neutral;true;
nature_moon;قَمَرٌ;قمر;qamarun;Mond;nature;Natur & Wetter;noun;masculine;;;;;;common;A2;3;3;nature|fusha|a2;draft;قَمَرٌ;قمر;;;;neutral;true;
nature_sky;سَمَاءٌ;سماء;samāʾun;Himmel;nature;Natur & Wetter;noun;feminine;;;;;;common;A2;3;3;nature|fusha|a2;draft;سَمَاءٌ;سماء;;;;neutral;true;
nature_earth;أَرْضٌ;أرض;arḍun;Erde / Land;nature;Natur & Wetter;noun;feminine;;;;;;common;A2;3;3;nature|fusha|a2;draft;أَرْضٌ;أرض;;;;neutral;true;
nature_sea;بَحْرٌ;بحر;baḥrun;Meer;nature;Natur & Wetter;noun;masculine;;;;;;common;A2;3;3;nature|fusha|a2;draft;بَحْرٌ;بحر;;;;neutral;true;
nature_river;نَهْرٌ;نهر;nahrun;Fluss;nature;Natur & Wetter;noun;masculine;;;;;;common;A2;3;3;nature|fusha|a2;draft;نَهْرٌ;نهر;;;;neutral;true;
nature_mountain;جَبَلٌ;جبل;jabalun;Berg;nature;Natur & Wetter;noun;masculine;;;;;;common;A2;3;3;nature|fusha|a2;draft;جَبَلٌ;جبل;;;;neutral;true;
nature_tree;شَجَرَةٌ;شجرة;šajaratun;Baum;nature;Natur & Wetter;noun;feminine;;;;;;common;A2;3;3;nature|fusha|a2;draft;شَجَرَةٌ;شجرة;;;;neutral;true;
weather_rain;مَطَرٌ;مطر;maṭarun;Regen;nature;Natur & Wetter;noun;masculine;;;;;;common;A2;3;3;nature|fusha|a2;draft;مَطَرٌ;مطر;;;;neutral;true;
weather_wind;رِيحٌ;ريح;rīḥun;Wind;nature;Natur & Wetter;noun;feminine;;;;;;common;A2;3;3;nature|fusha|a2;draft;رِيحٌ;ريح;;;;neutral;true;
weather_hot;حَارٌّ;حار;ḥārrun;heiß;nature;Natur & Wetter;adjective;;;;;;;common;A2;3;3;nature|fusha|a2;draft;حَارٌّ;حار;;;;neutral;true;
weather_cold;بَارِدٌ;بارد;bāridun;kalt;nature;Natur & Wetter;adjective;;;;;;;common;A2;3;3;nature|fusha|a2;draft;بَارِدٌ;بارد;;;;neutral;true;
work_job;وَظِيفَةٌ;وظيفة;waẓīfatun;Arbeitsstelle;work;Arbeit & Beruf;noun;feminine;;;;;;common;B1;4;4;work|fusha|b1;draft;وَظِيفَةٌ;وظيفة;;;;neutral;true;
work_company;شَرِكَةٌ;شركة;šarikatun;Unternehmen;work;Arbeit & Beruf;noun;feminine;;;;;;common;B1;4;4;work|fusha|b1;draft;شَرِكَةٌ;شركة;;;;neutral;true;
work_manager;مُدِيرٌ;مدير;mudīrun;Leiter / Manager;work;Arbeit & Beruf;noun;masculine;;;;;;common;B1;4;4;work|fusha|b1;draft;مُدِيرٌ;مدير;;;;neutral;true;
work_employee;مُوَظَّفٌ;موظف;muwaẓẓafun;Angestellter;work;Arbeit & Beruf;noun;masculine;;;;;;common;B1;4;4;work|fusha|b1;draft;مُوَظَّفٌ;موظف;;;;neutral;true;
work_meeting;اِجْتِمَاعٌ;اجتماع;ijtimāʿun;Besprechung;work;Arbeit & Beruf;noun;masculine;;;;;;common;B1;4;4;work|fusha|b1;draft;اِجْتِمَاعٌ;اجتماع;;;;neutral;true;
work_project;مَشْرُوعٌ;مشروع;mašrūʿun;Projekt;work;Arbeit & Beruf;noun;masculine;;;;;;common;B1;4;4;work|fusha|b1;draft;مَشْرُوعٌ;مشروع;;;;neutral;true;
work_experience;خِبْرَةٌ;خبرة;khibratun;Erfahrung;work;Arbeit & Beruf;noun;feminine;;;;;;common;B1;4;4;work|fusha|b1;draft;خِبْرَةٌ;خبرة;;;;neutral;true;
work_skill;مَهَارَةٌ;مهارة;mahāratun;Fähigkeit;work;Arbeit & Beruf;noun;feminine;;;;;;common;B1;4;4;work|fusha|b1;draft;مَهَارَةٌ;مهارة;;;;neutral;true;
work_responsibility;مَسْؤُولِيَّةٌ;مسؤولية;masʾūliyyatun;Verantwortung;work;Arbeit & Beruf;noun;feminine;;;;;;common;B1;4;4;work|fusha|b1;draft;مَسْؤُولِيَّةٌ;مسؤولية;;;;neutral;true;
work_decision;قَرَارٌ;قرار;qarārun;Entscheidung;work;Arbeit & Beruf;noun;masculine;;;;;;common;B1;4;4;work|fusha|b1;draft;قَرَارٌ;قرار;;;;neutral;true;
media_news;أَخْبَارٌ;أخبار;akhbārun;Nachrichten;media;Medien & Kommunikation;noun;feminine;;;;;;common;B1;4;4;media|fusha|b1;draft;أَخْبَارٌ;أخبار;;;;neutral;true;
media_newspaper;صَحِيفَةٌ;صحيفة;ṣaḥīfatun;Zeitung;media;Medien & Kommunikation;noun;feminine;;;;;;common;B1;4;4;media|fusha|b1;draft;صَحِيفَةٌ;صحيفة;;;;neutral;true;
media_television;تِلْفَازٌ;تلفاز;tilfāzun;Fernsehen / Fernseher;media;Medien & Kommunikation;noun;masculine;;;;;;common;B1;4;4;media|fusha|b1;draft;تِلْفَازٌ;تلفاز;;;;neutral;true;
media_internet;إِنْتَرْنِتٌ;إنترنت;intarnitun;Internet;media;Medien & Kommunikation;noun;masculine;;;;;;common;B1;4;4;media|fusha|b1;draft;إِنْتَرْنِتٌ;إنترنت;;;;neutral;true;
media_message;رِسَالَةٌ;رسالة;risālatun;Nachricht / Brief;media;Medien & Kommunikation;noun;feminine;;;;;;common;B1;4;4;media|fusha|b1;draft;رِسَالَةٌ;رسالة;;;;neutral;true;
verb_begin;بَدَأَ;بدأ;badaʾa;er begann;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;بَدَأَ;بدأ;;;;neutral;true;
verb_finish;أَنْهَى;أنهى;anhā;er beendete;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;أَنْهَى;أنهى;;;;neutral;true;
verb_continue;اِسْتَمَرَّ;استمر;istamarra;er setzte fort;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;اِسْتَمَرَّ;استمر;;;;neutral;true;
verb_change;غَيَّرَ;غير;ghayyara;er veränderte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;غَيَّرَ;غير;;;;neutral;true;
verb_explain;شَرَحَ;شرح;šaraḥa;er erklärte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;شَرَحَ;شرح;;;;neutral;true;
verb_describe;وَصَفَ;وصف;waṣafa;er beschrieb;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;وَصَفَ;وصف;;;;neutral;true;
verb_compare;قَارَنَ;قارن;qārana;er verglich;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;قَارَنَ;قارن;;;;neutral;true;
verb_choose;اِخْتَارَ;اختار;ikhtāra;er wählte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;اِخْتَارَ;اختار;;;;neutral;true;
verb_happen;حَدَثَ;حدث;ḥadaṯa;es geschah;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;حَدَثَ;حدث;;;;neutral;true;
verb_improve;حَسَّنَ;حسن;ḥassana;er verbesserte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;حَسَّنَ;حسن;;;;neutral;true;
verb_develop;طَوَّرَ;طور;ṭawwara;er entwickelte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;طَوَّرَ;طور;;;;neutral;true;
verb_achieve;حَقَّقَ;حقق;ḥaqqaqa;er erreichte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;حَقَّقَ;حقق;;;;neutral;true;
verb_allow;سَمَحَ;سمح;samaḥa;er erlaubte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;سَمَحَ;سمح;;;;neutral;true;
verb_prevent;مَنَعَ;منع;manaʿa;er verhinderte;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;مَنَعَ;منع;;;;neutral;true;
verb_suggest;اِقْتَرَحَ;اقترح;iqtaraḥa;er schlug vor;verbs_advanced;Erweiterte Verben;verb;;;;;;;common;B1;4;4;verbs_advanced|fusha|b1;draft;اِقْتَرَحَ;اقترح;;;;neutral;true;
abstract_opinion;رَأْيٌ;رأي;raʾyun;Meinung;abstract;Abstrakte Grundbegriffe;noun;masculine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;رَأْيٌ;رأي;;;;neutral;true;
abstract_reason;سَبَبٌ;سبب;sababun;Grund / Ursache;abstract;Abstrakte Grundbegriffe;noun;masculine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;سَبَبٌ;سبب;;;;neutral;true;
abstract_result;نَتِيجَةٌ;نتيجة;natījatun;Ergebnis;abstract;Abstrakte Grundbegriffe;noun;feminine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;نَتِيجَةٌ;نتيجة;;;;neutral;true;
abstract_problem;مُشْكِلَةٌ;مشكلة;muškilatun;Problem;abstract;Abstrakte Grundbegriffe;noun;feminine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;مُشْكِلَةٌ;مشكلة;;;;neutral;true;
abstract_solution;حَلٌّ;حل;ḥallun;Lösung;abstract;Abstrakte Grundbegriffe;noun;masculine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;حَلٌّ;حل;;;;neutral;true;
abstract_example;مِثَالٌ;مثال;miṯālun;Beispiel;abstract;Abstrakte Grundbegriffe;noun;masculine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;مِثَالٌ;مثال;;;;neutral;true;
abstract_goal;هَدَفٌ;هدف;hadafun;Ziel;abstract;Abstrakte Grundbegriffe;noun;masculine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;هَدَفٌ;هدف;;;;neutral;true;
abstract_relationship;عَلَاقَةٌ;علاقة;ʿalāqatun;Beziehung;abstract;Abstrakte Grundbegriffe;noun;feminine;;;;;;common;B1;4;4;abstract|fusha|b1;draft;عَلَاقَةٌ;علاقة;;;;neutral;true;
culture_culture;ثَقَافَةٌ;ثقافة;ṯaqāfatun;Kultur;culture;Kultur & Gesellschaft;noun;feminine;;;;;;common;B1;4;4;culture|fusha|b1;draft;ثَقَافَةٌ;ثقافة;;;;neutral;true;
culture_tradition;تَقْلِيدٌ;تقليد;taqlīdun;Tradition;culture;Kultur & Gesellschaft;noun;masculine;;;;;;common;B1;4;4;culture|fusha|b1;draft;تَقْلِيدٌ;تقليد;;;;neutral;true;
adjective_important;مُهِمٌّ;مهم;muhimmun;wichtig;adjectives_advanced;Erweiterte Adjektive;adjective;;;;;;;common;B1;4;4;adjectives_advanced|fusha|b1;draft;مُهِمٌّ;مهم;;;;neutral;true;
adjective_possible;مُمْكِنٌ;ممكن;mumkinun;möglich;adjectives_advanced;Erweiterte Adjektive;adjective;;;;;;;common;B1;4;4;adjectives_advanced|fusha|b1;draft;مُمْكِنٌ;ممكن;;;;neutral;true;
adjective_necessary;ضَرُورِيٌّ;ضروري;ḍarūriyyun;notwendig;adjectives_advanced;Erweiterte Adjektive;adjective;;;;;;;common;B1;4;4;adjectives_advanced|fusha|b1;draft;ضَرُورِيٌّ;ضروري;;;;neutral;true;
adjective_different;مُخْتَلِفٌ;مختلف;mukhtalifun;unterschiedlich;adjectives_advanced;Erweiterte Adjektive;adjective;;;;;;;common;B1;4;4;adjectives_advanced|fusha|b1;draft;مُخْتَلِفٌ;مختلف;;;;neutral;true;
adjective_similar;مُتَشَابِهٌ;متشابه;mutašābihun;ähnlich;adjectives_advanced;Erweiterte Adjektive;adjective;;;;;;;common;B1;4;4;adjectives_advanced|fusha|b1;draft;مُتَشَابِهٌ;متشابه;;;;neutral;true;
politics_government;حُكُومَةٌ;حكومة;ḥukūmatun;Regierung;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;حُكُومَةٌ;حكومة;;;;neutral;true;
politics_state;دَوْلَةٌ;دولة;dawlatun;Staat;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;دَوْلَةٌ;دولة;;;;neutral;true;
politics_society;مُجْتَمَعٌ;مجتمع;mujtamaʿun;Gesellschaft;politics;Politik & Recht;noun;masculine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;مُجْتَمَعٌ;مجتمع;;;;neutral;true;
law_law;قَانُونٌ;قانون;qānūnun;Gesetz / Recht;politics;Politik & Recht;noun;masculine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;قَانُونٌ;قانون;;;;neutral;true;
law_rights;حُقُوقٌ;حقوق;ḥuqūqun;Rechte;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;حُقُوقٌ;حقوق;;;;neutral;true;
law_freedom;حُرِّيَّةٌ;حرية;ḥurriyyatun;Freiheit;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;حُرِّيَّةٌ;حرية;;;;neutral;true;
law_justice;عَدَالَةٌ;عدالة;ʿadālatun;Gerechtigkeit;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;عَدَالَةٌ;عدالة;;;;neutral;true;
politics_elections;اِنْتِخَابَاتٌ;انتخابات;intikhābātun;Wahlen;politics;Politik & Recht;noun;feminine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;اِنْتِخَابَاتٌ;انتخابات;;;;neutral;true;
politics_parliament;بَرْلَمَانٌ;برلمان;barlamānun;Parlament;politics;Politik & Recht;noun;masculine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;بَرْلَمَانٌ;برلمان;;;;neutral;true;
economy_economy;اِقْتِصَادٌ;اقتصاد;iqtiṣādun;Wirtschaft;economy;Wirtschaft;noun;masculine;;;;;;extended;B2;5;5;economy|fusha|b2;draft;اِقْتِصَادٌ;اقتصاد;;;;neutral;true;
economy_growth;نُمُوٌّ;نمو;numuwwun;Wachstum;economy;Wirtschaft;noun;masculine;;;;;;extended;B2;5;5;economy|fusha|b2;draft;نُمُوٌّ;نمو;;;;neutral;true;
economy_price;سِعْرٌ;سعر;siʿrun;Preis;economy;Wirtschaft;noun;masculine;;;;;;extended;B2;5;5;economy|fusha|b2;draft;سِعْرٌ;سعر;;;;neutral;true;
economy_income;دَخْلٌ;دخل;dakhlun;Einkommen;economy;Wirtschaft;noun;masculine;;;;;;extended;B2;5;5;economy|fusha|b2;draft;دَخْلٌ;دخل;;;;neutral;true;
economy_investment;اِسْتِثْمَارٌ;استثمار;istiṯmārun;Investition;economy;Wirtschaft;noun;masculine;;;;;;extended;B2;5;5;economy|fusha|b2;draft;اِسْتِثْمَارٌ;استثمار;;;;neutral;true;
politics_agreement;اِتِّفَاقٌ;اتفاق;ittifāqun;Vereinbarung;politics;Politik & Recht;noun;masculine;;;;;;extended;B2;5;5;politics|fusha|b2;draft;اِتِّفَاقٌ;اتفاق;;;;neutral;true;
